	index	Albertin	Alon	HUGO	transcriptName
6537	Dopeav2053697m	2.0	0.0		Dopeav2053697m
6538	Dopeav2051929m	2.0	1.0		Dopeav2051929m
6539	Dopeav2130663m	2.0	0.0	UBE2K	Dopeav2130663m
6540	Dopeav2021447m	2.0	0.0	SLCO5A1	Dopeav2021447m
6541	Dopeav2132349m	2.0	0.0	NOL10	Dopeav2132349m
6542	Dopeav2004685m	2.0	0.0		Dopeav2004685m
6543	Dopeav2114146m	2.0	3.0	TSPAN17	Dopeav2114146m
6544	Dopeav2000959m	2.0	5.0	HMGB1	Dopeav2000959m
6545	Dopeav2091160m	2.0	1.0	KCTD6	Dopeav2091160m
6546	Dopeav2108385m	2.0	1.0	HSPB6	Dopeav2108385m
6547	Dopeav2059341m	2.0	1.0	ARG2	Dopeav2059341m
6548	Dopeav2018405m	2.0	0.0		Dopeav2018405m
6549	Dopeav2012709m	2.0	3.0	OLFML2B	Dopeav2012709m
6550	Dopeav2104544m	2.0	2.0	ERLEC1	Dopeav2104544m
6551	Dopeav2018411m	2.0	3.0	MIS18BP1	Dopeav2018411m
6552	Dopeav2132102m	2.0	1.0		Dopeav2132102m
6553	Dopeav2132148m	2.0	0.0	RALA	Dopeav2132148m
6554	Dopeav2080239m	2.0	0.0	GRM5	Dopeav2080239m
6555	Dopeav2071061m	2.0	1.0	ZNF598	Dopeav2071061m
6556	Dopeav2067806m	2.0	0.0	SLC22A5	Dopeav2067806m
6557	Dopeav2078072m	2.0	0.0		Dopeav2078072m
6558	Dopeav2054388m	2.0	3.0	ZNF596	Dopeav2054388m
6559	Dopeav2074390m	2.0	1.0	FAM184A	Dopeav2074390m
6560	Dopeav2131278m	2.0	2.0		Dopeav2131278m
6561	Dopeav2061367m	2.0	0.0	KLHL24	Dopeav2061367m
6562	Dopeav2079833m	2.0	2.0	RAB39B	Dopeav2079833m
6563	Dopeav2066259m	2.0	6.0	ADAMTS16	Dopeav2066259m
6564	Dopeav2075523m	2.0	0.0		Dopeav2075523m
6565	Dopeav2030936m	2.0	1.0	GCLM	Dopeav2030936m
6566	Dopeav2073161m	2.0	3.0	CHMP3	Dopeav2073161m
6567	Dopeav2127860m	2.0	1.0	ZNF84	Dopeav2127860m
6568	Dopeav2127471m	2.0	0.0	ZNF782	Dopeav2127471m
6569	Dopeav2072969m	2.0	0.0		Dopeav2072969m
6570	Dopeav2067574m	2.0	1.0	LAMTOR3	Dopeav2067574m
6571	Dopeav2088184m	2.0	1.0	TMEM43	Dopeav2088184m
6572	Dopeav2054104m	2.0	0.0		Dopeav2054104m
6573	Dopeav2040530m	2.0	0.0	LSM3	Dopeav2040530m
6574	Dopeav2117479m	2.0	6.0	DUOX1	Dopeav2117479m
6575	Dopeav2126136m	2.0	3.0	PMS2	Dopeav2126136m
6576	Dopeav2089713m	2.0	1.0	CAV3	Dopeav2089713m
6577	Dopeav2128852m	2.0	0.0		Dopeav2128852m
6578	Dopeav2080651m	2.0	0.0	ZNFX1	Dopeav2080651m
6579	Dopeav2039982m	2.0	0.0	MPO	Dopeav2039982m
6580	Dopeav2104785m	2.0	0.0	DESI2	Dopeav2104785m
6581	Dopeav2108551m	2.0	2.0	CFAP97	Dopeav2108551m
6582	Dopeav2120660m	2.0	0.0	COX17	Dopeav2120660m
6583	Dopeav2119772m	2.0	0.0	KPNA2	Dopeav2119772m
6584	Dopeav2037574m	2.0	3.0	HDAC10	Dopeav2037574m
6585	Dopeav2054831m	2.0	1.0	GVQW3	Dopeav2054831m
6586	Dopeav2054972m	2.0	3.0	ZNF208	Dopeav2054972m
6587	Dopeav2119577m	2.0	1.0	FOLH1	Dopeav2119577m
6588	Dopeav2125870m	2.0	0.0	MCRIP2	Dopeav2125870m
6589	Dopeav2097017m	2.0	0.0	IMP3	Dopeav2097017m
6590	Dopeav2113586m	2.0	2.0	SKI	Dopeav2113586m
6591	Dopeav2047985m	2.0	0.0	SLC4A11	Dopeav2047985m
6592	Dopeav2081188m	2.0	0.0	RPL26	Dopeav2081188m
6593	Dopeav2092955m	2.0	3.0	SLC16A12	Dopeav2092955m
6594	Dopeav2127706m	2.0	1.0	ZNF782	Dopeav2127706m
6595	Dopeav2049828m	2.0	0.0	PHOSPHO2	Dopeav2049828m
6596	Dopeav2105833m	2.0	0.0	KCNK13	Dopeav2105833m
6597	Dopeav2113901m	2.0	0.0		Dopeav2113901m
6598	Dopeav2028434m	2.0	0.0	ABCC1	Dopeav2028434m
6599	Dopeav2134459m	2.0	1.0	RSL1D1	Dopeav2134459m
6600	Dopeav2101606m	2.0	1.0		Dopeav2101606m
6601	Dopeav2054199m	2.0	1.0	ZNF180	Dopeav2054199m
6602	Dopeav2048012m	2.0	2.0	GLDC	Dopeav2048012m
6603	Dopeav2042681m	2.0	0.0	EBAG9	Dopeav2042681m
6604	Dopeav2111378m	2.0	1.0	PPTC7	Dopeav2111378m
6605	Dopeav2082192m	2.0	0.0	CROCC	Dopeav2082192m
6606	Dopeav2008424m	2.0	1.0	FABP7	Dopeav2008424m
6607	Dopeav2067906m	2.0	2.0	GSR	Dopeav2067906m
6608	Dopeav2107027m	2.0	1.0	WDR55	Dopeav2107027m
6609	Dopeav2065869m	2.0	1.0		Dopeav2065869m
6610	Dopeav2060133m	2.0	2.0		Dopeav2060133m
6611	Dopeav2028320m	2.0	9.0	EIF2AK3	Dopeav2028320m
6612	Dopeav2065327m	2.0	0.0		Dopeav2065327m
6613	Dopeav2120271m	2.0	4.0	CIR1	Dopeav2120271m
6614	Dopeav2052394m	2.0	0.0		Dopeav2052394m
6615	Dopeav2131241m	2.0	3.0	ADAM29	Dopeav2131241m
6616	Dopeav2087715m	2.0	1.0		Dopeav2087715m
6617	Dopeav2123216m	2.0	2.0	CNPY4	Dopeav2123216m
6618	Dopeav2131179m	2.0	0.0		Dopeav2131179m
6619	Dopeav2079275m	2.0	1.0	NAV3	Dopeav2079275m
6620	Dopeav2074107m	2.0	2.0	ERCC6L2	Dopeav2074107m
6621	Dopeav2051170m	2.0	3.0	TAF13	Dopeav2051170m
6622	Dopeav2013429m	2.0	1.0	DSTYK	Dopeav2013429m
6623	Dopeav2116026m	2.0	0.0		Dopeav2116026m
6624	Dopeav2133797m	2.0	1.0	WDFY3	Dopeav2133797m
6625	Dopeav2063261m	2.0	1.0	COL12A1	Dopeav2063261m
6626	Dopeav2128128m	2.0	0.0	SSU72	Dopeav2128128m
6627	Dopeav2122913m	2.0	2.0	SLC9B2	Dopeav2122913m
6628	Dopeav2001451m	2.0	2.0	IPP	Dopeav2001451m
6629	Dopeav2098901m	2.0	4.0		Dopeav2098901m
6630	Dopeav2020837m	2.0	1.0	STPG1	Dopeav2020837m
6631	Dopeav2066925m	2.0	1.0	MAOA	Dopeav2066925m
6632	Dopeav2049970m	2.0	1.0	PAN2	Dopeav2049970m
6633	Dopeav2003201m	2.0	2.0	KY	Dopeav2003201m
6634	Dopeav2122157m	2.0	2.0		Dopeav2122157m
6635	Dopeav2054738m	2.0	0.0	ZNF235	Dopeav2054738m
6636	Dopeav2067755m	2.0	2.0	RACGAP1	Dopeav2067755m
6637	Dopeav2055959m	2.0	1.0	ZNF726	Dopeav2055959m
6638	Dopeav2094641m	2.0	0.0		Dopeav2094641m
6639	Dopeav2055444m	2.0	0.0	ZNF208	Dopeav2055444m
6640	Dopeav2130344m	2.0	2.0	SRCAP	Dopeav2130344m
6641	Dopeav2007060m	2.0	1.0		Dopeav2007060m
6642	Dopeav2135772m	2.0	0.0	CLRN1	Dopeav2135772m
6643	Dopeav2073372m	2.0	4.0	TRAPPC12	Dopeav2073372m
6644	Dopeav2011131m	2.0	2.0		Dopeav2011131m
6645	Dopeav2104876m	2.0	1.0	NAPA	Dopeav2104876m
6646	Dopeav2010806m	2.0	1.0	FAM174A	Dopeav2010806m
6647	Dopeav2020114m	2.0	0.0		Dopeav2020114m
6648	Dopeav2056179m	2.0	2.0	ZNF510	Dopeav2056179m
6649	Dopeav2009189m	2.0	1.0	MORF4L1	Dopeav2009189m
6650	Dopeav2090273m	2.0	1.0	CSGALNACT2	Dopeav2090273m
6651	Dopeav2007324m	2.0	4.0		Dopeav2007324m
6652	Dopeav2018367m	2.0	0.0	CTBS	Dopeav2018367m
6653	Dopeav2104973m	2.0	0.0	SCRIB	Dopeav2104973m
6654	Dopeav2012640m	2.0	1.0	CHMP2B	Dopeav2012640m
6655	Dopeav2073272m	2.0	1.0	ALKBH4	Dopeav2073272m
6656	Dopeav2118852m	2.0	1.0	PRRC1	Dopeav2118852m
6657	Dopeav2101349m	2.0	1.0	GSTK1	Dopeav2101349m
6658	Dopeav2030160m	2.0	2.0	TDRD1	Dopeav2030160m
6659	Dopeav2115006m	2.0	1.0	HEATR5B	Dopeav2115006m
6660	Dopeav2104528m	2.0	1.0	SPTLC2	Dopeav2104528m
6661	Dopeav2129647m	2.0	0.0		Dopeav2129647m
6662	Dopeav2011827m	2.0	0.0		Dopeav2011827m
6663	Dopeav2100027m	2.0	1.0	TRUB2	Dopeav2100027m
6664	Dopeav2037469m	2.0	0.0	ZNF570	Dopeav2037469m
6665	Dopeav2082271m	2.0	1.0		Dopeav2082271m
6666	Dopeav2038766m	2.0	0.0	TPO	Dopeav2038766m
6667	Dopeav2018348m	2.0	1.0		Dopeav2018348m
6668	Dopeav2095786m	2.0	2.0		Dopeav2095786m
6669	Dopeav2112985m	2.0	0.0	COL12A1	Dopeav2112985m
6670	Dopeav2113451m	2.0	1.0	HCRTR2	Dopeav2113451m
6671	Dopeav2047127m	2.0	2.0		Dopeav2047127m
6672	Dopeav2039780m	2.0	1.0	C8orf76	Dopeav2039780m
6673	Dopeav2030913m	2.0	4.0	SMARCAD1	Dopeav2030913m
6674	Dopeav2085951m	2.0	2.0	OARD1	Dopeav2085951m
6675	Dopeav2130347m	2.0	1.0	EP400	Dopeav2130347m
6676	Dopeav2051948m	2.0	0.0	ZNF84	Dopeav2051948m
6677	Dopeav2085922m	2.0	0.0		Dopeav2085922m
6678	Dopeav2003484m	2.0	0.0		Dopeav2003484m
6679	Dopeav2047566m	2.0	1.0	CWC15	Dopeav2047566m
6680	Dopeav2048897m	2.0	3.0	ACVR1	Dopeav2048897m
6681	Dopeav2067762m	2.0	1.0		Dopeav2067762m
6682	Dopeav2008851m	2.0	2.0	MYO1E	Dopeav2008851m
6683	Dopeav2127831m	2.0	0.0	ZNF782	Dopeav2127831m
6684	Dopeav2000027m	2.0	1.0	TMEM33	Dopeav2000027m
6685	Dopeav2105774m	2.0	1.0		Dopeav2105774m
6686	Dopeav2082174m	2.0	3.0	PPP2CB	Dopeav2082174m
6687	Dopeav2006592m	2.0	0.0	ACSF3	Dopeav2006592m
6688	Dopeav2053739m	2.0	0.0	ZFP2	Dopeav2053739m
6689	Dopeav2055133m	2.0	0.0	ZNF91	Dopeav2055133m
6690	Dopeav2060522m	2.0	1.0	EXOSC6	Dopeav2060522m
6691	Dopeav2028449m	2.0	0.0	LSM1	Dopeav2028449m
6692	Dopeav2035686m	2.0	1.0	C5orf34	Dopeav2035686m
6693	Dopeav2052232m	2.0	1.0		Dopeav2052232m
6694	Dopeav2020852m	2.0	1.0	WDR35	Dopeav2020852m
6695	Dopeav2041572m	2.0	2.0	PPP2R3B	Dopeav2041572m
6696	Dopeav2031784m	2.0	1.0	TMEM165	Dopeav2031784m
6697	Dopeav2012704m	2.0	3.0	KAT2B	Dopeav2012704m
6698	Dopeav2108735m	2.0	1.0	RPA2	Dopeav2108735m
6699	Dopeav2062493m	2.0	1.0	NDP	Dopeav2062493m
6700	Dopeav2059061m	2.0	1.0	TOMM7	Dopeav2059061m
6701	Dopeav2047149m	2.0	6.0		Dopeav2047149m
6702	Dopeav2115965m	2.0	0.0		Dopeav2115965m
6703	Dopeav2127103m	2.0	0.0		Dopeav2127103m
6704	Dopeav2044402m	2.0	1.0	SLC2A12	Dopeav2044402m
6705	Dopeav2090840m	2.0	1.0	PDZRN3	Dopeav2090840m
6706	Dopeav2106073m	2.0	1.0	LRRCC1	Dopeav2106073m
6707	Dopeav2055540m	2.0	1.0	ZNF208	Dopeav2055540m
6708	Dopeav2027127m	2.0	0.0		Dopeav2027127m
6709	Dopeav2074587m	2.0	1.0	ALG13	Dopeav2074587m
6710	Dopeav2052082m	2.0	1.0	PCDH11X	Dopeav2052082m
6711	Dopeav2096591m	2.0	2.0		Dopeav2096591m
6712	Dopeav2007075m	2.0	0.0		Dopeav2007075m
6713	Dopeav2038970m	2.0	1.0		Dopeav2038970m
6714	Dopeav2120221m	2.0	2.0	BRS3	Dopeav2120221m
6715	Dopeav2062539m	2.0	2.0		Dopeav2062539m
6716	Dopeav2132056m	2.0	3.0	CROT	Dopeav2132056m
6717	Dopeav2000048m	2.0	2.0		Dopeav2000048m
6718	Dopeav2018540m	2.0	0.0	PIK3C2A	Dopeav2018540m
6719	Dopeav2127213m	2.0	0.0		Dopeav2127213m
6720	Dopeav2035983m	2.0	3.0	SARAF	Dopeav2035983m
6721	Dopeav2114309m	2.0	2.0	MCTP1	Dopeav2114309m
6722	Dopeav2052700m	2.0	0.0		Dopeav2052700m
6723	Dopeav2074974m	2.0	2.0	DRD2	Dopeav2074974m
6724	Dopeav2024481m	2.0	2.0	AP2S1	Dopeav2024481m
6725	Dopeav2022211m	2.0	3.0	ANKRD13C	Dopeav2022211m
6726	Dopeav2110561m	2.0	4.0	CWC27	Dopeav2110561m
6727	Dopeav2061351m	2.0	0.0	C3orf18	Dopeav2061351m
6728	Dopeav2103599m	2.0	3.0	PEX14	Dopeav2103599m
6729	Dopeav2026372m	2.0	1.0	SLC30A2	Dopeav2026372m
6730	Dopeav2052533m	2.0	3.0	ZSCAN2	Dopeav2052533m
6731	Dopeav2132218m	2.0	1.0	ARHGAP12	Dopeav2132218m
6732	Dopeav2097913m	2.0	0.0	GARNL3	Dopeav2097913m
6733	Dopeav2127987m	2.0	0.0		Dopeav2127987m
6734	Dopeav2126623m	2.0	3.0	MYLK	Dopeav2126623m
6735	Dopeav2045691m	2.0	3.0	PLEKHB2	Dopeav2045691m
6736	Dopeav2100818m	2.0	5.0		Dopeav2100818m
6737	Dopeav2115882m	2.0	2.0	FNDC1	Dopeav2115882m
6738	Dopeav2072652m	2.0	4.0	CFAP43	Dopeav2072652m
6739	Dopeav2039182m	2.0	1.0	CEP152	Dopeav2039182m
6740	Dopeav2031963m	2.0	1.0	TRMT2B	Dopeav2031963m
6741	Dopeav2054034m	2.0	1.0	ZNF568	Dopeav2054034m
6742	Dopeav2082069m	2.0	1.0	SIGMAR1	Dopeav2082069m
6743	Dopeav2082802m	2.0	0.0		Dopeav2082802m
6744	Dopeav2055596m	2.0	0.0	ZNF568	Dopeav2055596m
6745	Dopeav2083535m	2.0	2.0	LRRTM3	Dopeav2083535m
6746	Dopeav2130977m	2.0	1.0	OTX2	Dopeav2130977m
6747	Dopeav2013423m	2.0	0.0	SNAPC3	Dopeav2013423m
6748	Dopeav2118525m	2.0	0.0	IGFALS	Dopeav2118525m
6749	Dopeav2072648m	2.0	1.0		Dopeav2072648m
6750	Dopeav2023043m	2.0	0.0	OTOF	Dopeav2023043m
6751	Dopeav2058592m	2.0	1.0	SUPT3H	Dopeav2058592m
6752	Dopeav2088515m	2.0	1.0	UBC	Dopeav2088515m
6753	Dopeav2035091m	2.0	0.0		Dopeav2035091m
6754	Dopeav2090581m	2.0	0.0	SNU13	Dopeav2090581m
6755	Dopeav2064591m	2.0	2.0	FBN2	Dopeav2064591m
6756	Dopeav2111482m	2.0	0.0	PTPRM	Dopeav2111482m
6757	Dopeav2052676m	2.0	0.0	SLC16A14	Dopeav2052676m
6758	Dopeav2133839m	2.0	1.0	FNTB	Dopeav2133839m
6759	Dopeav2098295m	2.0	1.0	TFG	Dopeav2098295m
6760	Dopeav2129291m	2.0	2.0		Dopeav2129291m
6761	Dopeav2101471m	2.0	1.0	MRPS18A	Dopeav2101471m
6762	Dopeav2063609m	2.0	3.0		Dopeav2063609m
6763	Dopeav2114393m	2.0	2.0		Dopeav2114393m
6764	Dopeav2114224m	2.0	1.0		Dopeav2114224m
6765	Dopeav2060112m	2.0	2.0	SMUG1	Dopeav2060112m
6766	Dopeav2056998m	2.0	1.0		Dopeav2056998m
6767	Dopeav2055472m	2.0	1.0	LACTB	Dopeav2055472m
6768	Dopeav2115681m	2.0	1.0	CNOT4	Dopeav2115681m
6769	Dopeav2032080m	2.0	1.0		Dopeav2032080m
6770	Dopeav2046061m	2.0	2.0	ACTG1	Dopeav2046061m
6771	Dopeav2067351m	2.0	3.0		Dopeav2067351m
6772	Dopeav2126195m	2.0	1.0	VPS52	Dopeav2126195m
6773	Dopeav2049964m	2.0	1.0	ABCC5	Dopeav2049964m
6774	Dopeav2131498m	2.0	1.0		Dopeav2131498m
6775	Dopeav2115154m	2.0	2.0	VIPAS39	Dopeav2115154m
6776	Dopeav2107711m	2.0	1.0	UBE3A	Dopeav2107711m
6777	Dopeav2023258m	2.0	2.0	CAMSAP2	Dopeav2023258m
6778	Dopeav2107640m	2.0	4.0	SPATA5	Dopeav2107640m
6779	Dopeav2029540m	2.0	1.0	NKX1-1	Dopeav2029540m
6780	Dopeav2083002m	2.0	1.0	OGFOD1	Dopeav2083002m
6781	Dopeav2016269m	2.0	0.0	TMEM167A	Dopeav2016269m
6782	Dopeav2037087m	2.0	2.0	WDR73	Dopeav2037087m
6783	Dopeav2037500m	2.0	1.0	SLC6A5	Dopeav2037500m
6784	Dopeav2105974m	2.0	1.0	ZNF208	Dopeav2105974m
6785	Dopeav2124599m	2.0	4.0		Dopeav2124599m
6786	Dopeav2015466m	2.0	1.0	CHD1L	Dopeav2015466m
6787	Dopeav2070919m	2.0	1.0	MDP1	Dopeav2070919m
6788	Dopeav2030340m	2.0	2.0	NELFA	Dopeav2030340m
6789	Dopeav2046083m	2.0	1.0		Dopeav2046083m
6790	Dopeav2031675m	2.0	0.0	SNAPIN	Dopeav2031675m
6791	Dopeav2042010m	2.0	3.0		Dopeav2042010m
6792	Dopeav2094642m	2.0	0.0	C3orf58	Dopeav2094642m
6793	Dopeav2055866m	2.0	1.0	ZNF208	Dopeav2055866m
6794	Dopeav2058715m	2.0	1.0	CERS2	Dopeav2058715m
6795	Dopeav2058697m	2.0	0.0		Dopeav2058697m
6796	Dopeav2130654m	2.0	1.0	SYVN1	Dopeav2130654m
6797	Dopeav2122323m	2.0	1.0	TMA16	Dopeav2122323m
6798	Dopeav2077356m	2.0	0.0	TBRG1	Dopeav2077356m
6799	Dopeav2112976m	2.0	1.0	VWA2	Dopeav2112976m
6800	Dopeav2005812m	2.0	0.0	LLPH	Dopeav2005812m
6801	Dopeav2070924m	2.0	2.0	MYDGF	Dopeav2070924m
6802	Dopeav2079424m	2.0	1.0	NUP37	Dopeav2079424m
6803	Dopeav2104636m	2.0	0.0	BHMG1	Dopeav2104636m
6804	Dopeav2099989m	2.0	3.0	ANLN	Dopeav2099989m
6805	Dopeav2082100m	2.0	0.0		Dopeav2082100m
6806	Dopeav2081656m	2.0	3.0	PEX2	Dopeav2081656m
6807	Dopeav2062453m	2.0	1.0	VCPKMT	Dopeav2062453m
6808	Dopeav2033238m	2.0	2.0	PIGK	Dopeav2033238m
6809	Dopeav2021920m	2.0	1.0	B3GALT5	Dopeav2021920m
6810	Dopeav2119956m	2.0	0.0	POU3F2	Dopeav2119956m
6811	Dopeav2097272m	2.0	1.0	ZDHHC12	Dopeav2097272m
6812	Dopeav2097376m	2.0	2.0	AC079447.1	Dopeav2097376m
6813	Dopeav2132098m	2.0	0.0		Dopeav2132098m
6814	Dopeav2061123m	2.0	0.0		Dopeav2061123m
6815	Dopeav2033176m	2.0	1.0	RPUSD1	Dopeav2033176m
6816	Dopeav2106303m	2.0	2.0	PSMC1	Dopeav2106303m
6817	Dopeav2129594m	2.0	1.0	RNF215	Dopeav2129594m
6818	Dopeav2077473m	2.0	1.0	ABL2	Dopeav2077473m
6819	Dopeav2122816m	2.0	0.0	ANO10	Dopeav2122816m
6820	Dopeav2115131m	2.0	1.0	CYP2J2	Dopeav2115131m
6821	Dopeav2036004m	2.0	2.0	ENOSF1	Dopeav2036004m
6822	Dopeav2019990m	2.0	1.0	TGFBI	Dopeav2019990m
6823	Dopeav2030153m	2.0	2.0	NT5C2	Dopeav2030153m
6824	Dopeav2071181m	2.0	2.0	TNK2	Dopeav2071181m
6825	Dopeav2114980m	2.0	1.0		Dopeav2114980m
6826	Dopeav2117797m	2.0	3.0		Dopeav2117797m
6827	Dopeav2083881m	2.0	1.0	REXO2	Dopeav2083881m
6828	Dopeav2129243m	2.0	0.0	CYB5D2	Dopeav2129243m
6829	Dopeav2060990m	2.0	0.0	ZBTB8OS	Dopeav2060990m
6830	Dopeav2063166m	2.0	3.0	CEP350	Dopeav2063166m
6831	Dopeav2114386m	2.0	0.0		Dopeav2114386m
6832	Dopeav2030778m	2.0	0.0	SEC61B	Dopeav2030778m
6833	Dopeav2124572m	2.0	0.0		Dopeav2124572m
6834	Dopeav2113081m	2.0	2.0	KDM8	Dopeav2113081m
6835	Dopeav2064392m	2.0	0.0	THAP1	Dopeav2064392m
6836	Dopeav2134955m	2.0	1.0		Dopeav2134955m
6837	Dopeav2092113m	2.0	1.0		Dopeav2092113m
6838	Dopeav2020840m	2.0	0.0	NRSN1	Dopeav2020840m
6839	Dopeav2052917m	2.0	1.0	PCDH17	Dopeav2052917m
6840	Dopeav2065117m	2.0	0.0		Dopeav2065117m
6841	Dopeav2021452m	2.0	4.0	SNRNP40	Dopeav2021452m
6842	Dopeav2108531m	2.0	0.0		Dopeav2108531m
6843	Dopeav2085925m	2.0	1.0		Dopeav2085925m
6844	Dopeav2095743m	2.0	5.0	CEP290	Dopeav2095743m
6845	Dopeav2055573m	2.0	2.0	ZNF436	Dopeav2055573m
6846	Dopeav2060769m	2.0	1.0	RGS6	Dopeav2060769m
6847	Dopeav2011185m	2.0	2.0		Dopeav2011185m
6848	Dopeav2022339m	2.0	0.0	MYO7A	Dopeav2022339m
6849	Dopeav2091389m	2.0	2.0		Dopeav2091389m
6850	Dopeav2110580m	2.0	2.0	CPT1A	Dopeav2110580m
6851	Dopeav2045455m	2.0	2.0	PAQR8	Dopeav2045455m
6852	Dopeav2059377m	2.0	1.0		Dopeav2059377m
6853	Dopeav2036315m	2.0	0.0		Dopeav2036315m
6854	Dopeav2104231m	2.0	1.0		Dopeav2104231m
6855	Dopeav2085262m	2.0	0.0		Dopeav2085262m
6856	Dopeav2114111m	2.0	1.0	DAZAP2	Dopeav2114111m
6857	Dopeav2054047m	2.0	0.0	ZNF28	Dopeav2054047m
6858	Dopeav2122347m	2.0	1.0	ZNF436	Dopeav2122347m
6859	Dopeav2122367m	2.0	1.0	OTUD5	Dopeav2122367m
6860	Dopeav2114703m	2.0	1.0	NPC2	Dopeav2114703m
6861	Dopeav2134190m	2.0	1.0	METAP1	Dopeav2134190m
6862	Dopeav2063684m	2.0	3.0	ZGPAT	Dopeav2063684m
6863	Dopeav2079095m	2.0	0.0		Dopeav2079095m
6864	Dopeav2020984m	2.0	2.0	EFHC1	Dopeav2020984m
6865	Dopeav2056838m	2.0	0.0	MTF1	Dopeav2056838m
6866	Dopeav2134472m	2.0	2.0	LUC7L3	Dopeav2134472m
6867	Dopeav2077217m	2.0	1.0		Dopeav2077217m
6868	Dopeav2038014m	2.0	0.0	SLC16A12	Dopeav2038014m
6869	Dopeav2086745m	2.0	2.0		Dopeav2086745m
6870	Dopeav2080121m	2.0	1.0	TTN	Dopeav2080121m
6871	Dopeav2083151m	2.0	1.0	NAA38	Dopeav2083151m
6872	Dopeav2063911m	2.0	2.0		Dopeav2063911m
6873	Dopeav2115114m	2.0	1.0	RNASEK	Dopeav2115114m
6874	Dopeav2117738m	2.0	1.0	SPIRE1	Dopeav2117738m
6875	Dopeav2038477m	2.0	1.0	EIF5A	Dopeav2038477m
6876	Dopeav2023879m	2.0	1.0	MEF2C	Dopeav2023879m
6877	Dopeav2128689m	2.0	0.0	GRM3	Dopeav2128689m
6878	Dopeav2056226m	2.0	1.0	ZNF112	Dopeav2056226m
6879	Dopeav2057870m	2.0	1.0		Dopeav2057870m
6880	Dopeav2006474m	2.0	1.0	ADCK1	Dopeav2006474m
6881	Dopeav2090242m	2.0	0.0	DMBT1	Dopeav2090242m
6882	Dopeav2056664m	2.0	1.0	KCP	Dopeav2056664m
6883	Dopeav2100820m	2.0	0.0		Dopeav2100820m
6884	Dopeav2031269m	2.0	0.0	NARFL	Dopeav2031269m
6885	Dopeav2134614m	2.0	0.0		Dopeav2134614m
6886	Dopeav2038470m	2.0	1.0	SLC16A14	Dopeav2038470m
6887	Dopeav2082783m	2.0	1.0	SIRT4	Dopeav2082783m
6888	Dopeav2020560m	2.0	2.0		Dopeav2020560m
6889	Dopeav2090604m	2.0	4.0		Dopeav2090604m
6890	Dopeav2062360m	2.0	0.0	VPS4B	Dopeav2062360m
6891	Dopeav2052379m	2.0	2.0	ZNF227	Dopeav2052379m
6892	Dopeav2084009m	2.0	1.0	RPRD2	Dopeav2084009m
6893	Dopeav2064939m	2.0	1.0	TMEM123	Dopeav2064939m
6894	Dopeav2020571m	2.0	2.0	ECHDC3	Dopeav2020571m
6895	Dopeav2018221m	2.0	0.0	TOR1A	Dopeav2018221m
6896	Dopeav2006705m	2.0	1.0	GFOD1	Dopeav2006705m
6897	Dopeav2055060m	2.0	0.0	ZNF436	Dopeav2055060m
6898	Dopeav2127319m	2.0	1.0		Dopeav2127319m
6899	Dopeav2034925m	2.0	0.0	BVES	Dopeav2034925m
6900	Dopeav2053413m	2.0	2.0	PCDHGB1	Dopeav2053413m
6901	Dopeav2043920m	2.0	3.0	NPRL3	Dopeav2043920m
6902	Dopeav2000603m	2.0	0.0	RPF1	Dopeav2000603m
6903	Dopeav2062093m	2.0	2.0	C3orf67	Dopeav2062093m
6904	Dopeav2031949m	2.0	0.0	CAPG	Dopeav2031949m
6905	Dopeav2104618m	2.0	3.0	ARHGEF38	Dopeav2104618m
6906	Dopeav2022941m	2.0	0.0		Dopeav2022941m
6907	Dopeav2062641m	2.0	0.0	CALM3	Dopeav2062641m
6908	Dopeav2087535m	2.0	1.0	SDHAF4	Dopeav2087535m
6909	Dopeav2013601m	2.0	2.0		Dopeav2013601m
6910	Dopeav2064504m	2.0	0.0	VIT	Dopeav2064504m
6911	Dopeav2065260m	2.0	3.0		Dopeav2065260m
6912	Dopeav2064249m	2.0	2.0	AMN1	Dopeav2064249m
6913	Dopeav2061350m	2.0	2.0	HEMK1	Dopeav2061350m
6914	Dopeav2066389m	2.0	2.0	UPF3A	Dopeav2066389m
6915	Dopeav2057914m	2.0	2.0	INO80C	Dopeav2057914m
6916	Dopeav2124407m	2.0	1.0	PXK	Dopeav2124407m
6917	Dopeav2101747m	2.0	1.0	CRIM1	Dopeav2101747m
6918	Dopeav2079725m	2.0	2.0	SCAI	Dopeav2079725m
6919	Dopeav2089456m	2.0	0.0		Dopeav2089456m
6920	Dopeav2016210m	2.0	1.0	ETNK1	Dopeav2016210m
6921	Dopeav2117717m	2.0	1.0	COL1A1	Dopeav2117717m
6922	Dopeav2063345m	2.0	0.0	GRM8	Dopeav2063345m
6923	Dopeav2042041m	2.0	3.0	RSPO3	Dopeav2042041m
6924	Dopeav2103854m	2.0	2.0		Dopeav2103854m
6925	Dopeav2091326m	2.0	0.0	MRPL36	Dopeav2091326m
6926	Dopeav2029400m	2.0	1.0	CRNKL1	Dopeav2029400m
6927	Dopeav2131670m	2.0	2.0	RAB35	Dopeav2131670m
6928	Dopeav2067822m	2.0	0.0		Dopeav2067822m
6929	Dopeav2133838m	2.0	0.0	KAT5	Dopeav2133838m
6930	Dopeav2020553m	2.0	2.0	MPHOSPH10	Dopeav2020553m
